user_id,/,/about,/features,/features/desktop,/features/mobile,/features/web,/pricing,/signup,/tutorial/end,/tutorial/intro,/tutorial/step-four,/tutorial/step-one,/tutorial/step-three,/tutorial/step-two,drop,length,path,user_agent,user_id
6153,13.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,3.0,20.0,1.0,,,,,
6154,10.0,0.0,0.0,6.0,18.0,0.0,0.0,3.0,9.0,15.0,11.0,15.0,20.0,2.0,,,,,
6155,4.0,0.0,0.0,0.0,17.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6156,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6157,12.0,0.0,0.0,0.0,20.0,2.0,0.0,15.0,0.0,14.0,0.0,7.0,15.0,4.0,,,,,
6158,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6159,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6160,17.0,0.0,0.0,0.0,8.0,6.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6161,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,12.0,12.0,14.0,12.0,11.0,,,,,
6162,4.0,4.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6163,20.0,0.0,0.0,0.0,14.0,0.0,0.0,19.0,19.0,3.0,4.0,15.0,17.0,7.0,,,,,
6164,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6165,19.0,0.0,0.0,3.0,0.0,19.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6166,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6167,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6168,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6169,16.0,0.0,0.0,9.0,0.0,0.0,0.0,15.0,11.0,16.0,8.0,16.0,16.0,14.0,,,,,
6170,20.0,0.0,0.0,5.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6171,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6172,13.0,0.0,19.0,14.0,20.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,
6173,12.0,0.0,13.0,15.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6174,13.0,0.0,0.0,19.0,14.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6175,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,7.0,12.0,20.0,15.0,,,,,
6176,10.0,0.0,0.0,0.0,3.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6177,7.0,0.0,19.0,0.0,8.0,0.0,13.0,16.0,0.0,16.0,0.0,2.0,0.0,10.0,,,,,
6178,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6179,16.0,0.0,0.0,17.0,0.0,0.0,0.0,11.0,20.0,9.0,18.0,7.0,1.0,15.0,,,,,
6180,13.0,0.0,0.0,14.0,5.0,14.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,,,,,
6181,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6182,14.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,7.0,0.0,13.0,0.0,0.0,,,,,
6183,10.0,0.0,1.0,0.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6184,2.0,0.0,16.0,0.0,14.0,8.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6185,20.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,14.0,10.0,14.0,16.0,1.0,,,,,
6186,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6187,10.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,8.0,18.0,11.0,2.0,9.0,18.0,,,,,
6188,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6189,18.0,0.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,15.0,0.0,0.0,0.0,0.0,,,,,
6190,8.0,0.0,0.0,0.0,2.0,19.0,10.0,18.0,0.0,10.0,0.0,0.0,0.0,0.0,,,,,
6191,20.0,0.0,14.0,11.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,7.0,0.0,18.0,,,,,
6192,9.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6193,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,16.0,15.0,18.0,6.0,,,,,
6194,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,14.0,0.0,8.0,0.0,15.0,,,,,
6195,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6196,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6197,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6198,8.0,0.0,15.0,6.0,2.0,0.0,0.0,9.0,0.0,15.0,0.0,0.0,0.0,0.0,,,,,
6199,12.0,0.0,6.0,17.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,13.0,0.0,0.0,,,,,
6200,11.0,0.0,18.0,0.0,0.0,0.0,16.0,11.0,16.0,1.0,11.0,11.0,17.0,3.0,,,,,
6201,5.0,0.0,0.0,0.0,0.0,10.0,0.0,13.0,0.0,6.0,0.0,12.0,0.0,7.0,,,,,
6202,10.0,0.0,10.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6203,9.0,0.0,7.0,0.0,5.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6204,18.0,0.0,11.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
6205,10.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,18.0,0.0,15.0,0.0,0.0,,,,,
6206,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6207,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,13.0,9.0,3.0,16.0,13.0,,,,,
6208,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,20.0,3.0,3.0,14.0,10.0,,,,,
6209,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,15.0,0.0,14.0,7.0,11.0,,,,,
6210,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6211,8.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,0.0,8.0,0.0,0.0,,,,,
6212,5.0,0.0,0.0,11.0,0.0,0.0,5.0,17.0,0.0,1.0,0.0,8.0,0.0,18.0,,,,,
6213,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,15.0,13.0,4.0,16.0,,,,,
6215,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6216,5.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,16.0,12.0,12.0,11.0,6.0,1.0,,,,,
6217,11.0,0.0,10.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6218,20.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,14.0,19.0,18.0,9.0,11.0,,,,,
6219,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6220,19.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,9.0,0.0,8.0,0.0,0.0,,,,,
6221,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,18.0,11.0,20.0,6.0,3.0,,,,,
6222,4.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
6223,4.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,8.0,0.0,17.0,0.0,0.0,,,,,
6224,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6225,4.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,11.0,0.0,20.0,19.0,6.0,,,,,
6226,20.0,0.0,14.0,0.0,0.0,17.0,0.0,14.0,0.0,18.0,0.0,10.0,0.0,0.0,,,,,
6227,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6229,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6230,8.0,0.0,0.0,0.0,0.0,10.0,9.0,18.0,0.0,4.0,0.0,13.0,4.0,7.0,,,,,
6231,11.0,0.0,19.0,0.0,14.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6232,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,1.0,1.0,16.0,12.0,,,,,
6233,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6234,19.0,0.0,0.0,12.0,14.0,0.0,0.0,9.0,0.0,9.0,0.0,14.0,0.0,13.0,,,,,
6235,10.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,6.0,10.0,20.0,3.0,16.0,9.0,,,,,
6236,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,5.0,0.0,0.0,,,,,
6237,9.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,13.0,16.0,11.0,16.0,12.0,,,,,
6238,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,15.0,0.0,19.0,0.0,19.0,,,,,
6239,17.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,11.0,6.0,8.0,5.0,13.0,17.0,,,,,
6240,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6241,13.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6242,9.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6243,2.0,0.0,0.0,13.0,18.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,,,,,
6244,10.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,1.0,13.0,12.0,10.0,12.0,,,,,
6245,15.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,8.0,14.0,4.0,13.0,3.0,,,,,
6246,2.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,6.0,10.0,1.0,16.0,10.0,17.0,,,,,
6247,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6248,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6249,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6250,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6251,12.0,0.0,0.0,0.0,14.0,0.0,0.0,8.0,8.0,7.0,10.0,8.0,18.0,8.0,,,,,
6252,17.0,0.0,0.0,8.0,2.0,0.0,0.0,20.0,0.0,15.0,7.0,17.0,7.0,10.0,,,,,
6253,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6254,10.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6255,1.0,0.0,0.0,4.0,5.0,0.0,0.0,10.0,4.0,17.0,9.0,20.0,20.0,19.0,,,,,
6256,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6257,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6258,11.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6259,4.0,0.0,0.0,15.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6260,16.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,12.0,0.0,0.0,,,,,
6261,3.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,16.0,16.0,13.0,3.0,18.0,10.0,,,,,
6262,9.0,0.0,0.0,5.0,0.0,0.0,0.0,19.0,3.0,19.0,16.0,5.0,6.0,18.0,,,,,
6263,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,,,,,
6264,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,19.0,20.0,11.0,15.0,11.0,,,,,
6265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,16.0,6.0,1.0,13.0,,,,,
6266,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6267,7.0,0.0,7.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6268,6.0,0.0,0.0,10.0,0.0,17.0,0.0,17.0,8.0,15.0,1.0,20.0,10.0,17.0,,,,,
6269,11.0,0.0,8.0,0.0,15.0,14.0,7.0,3.0,6.0,16.0,19.0,7.0,2.0,20.0,,,,,
6270,6.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,19.0,0.0,0.0,,,,,
6271,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,18.0,0.0,17.0,,,,,
6272,20.0,0.0,2.0,0.0,15.0,3.0,17.0,20.0,19.0,8.0,16.0,14.0,20.0,4.0,,,,,
6273,7.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6274,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,7.0,9.0,1.0,10.0,,,,,
6275,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6276,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,10.0,6.0,8.0,3.0,,,,,
6277,4.0,0.0,9.0,1.0,0.0,0.0,0.0,5.0,17.0,9.0,12.0,19.0,2.0,8.0,,,,,
6278,15.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6279,13.0,0.0,16.0,0.0,0.0,6.0,0.0,13.0,0.0,4.0,0.0,19.0,0.0,0.0,,,,,
6280,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,1.0,15.0,13.0,5.0,,,,,
6281,13.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6282,1.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,10.0,7.0,13.0,9.0,7.0,17.0,,,,,
6283,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6284,7.0,0.0,0.0,0.0,0.0,20.0,0.0,12.0,19.0,4.0,19.0,19.0,17.0,19.0,,,,,
6285,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6286,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6287,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6288,5.0,0.0,0.0,3.0,0.0,19.0,0.0,18.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,
6289,9.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6290,3.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6291,5.0,0.0,0.0,6.0,0.0,16.0,0.0,18.0,1.0,3.0,1.0,4.0,9.0,10.0,,,,,
6292,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6293,11.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
6294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6295,8.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,14.0,18.0,9.0,14.0,9.0,,,,,
6296,7.0,15.0,0.0,2.0,0.0,4.0,0.0,15.0,0.0,18.0,0.0,0.0,0.0,0.0,,,,,
6297,18.0,0.0,3.0,0.0,0.0,20.0,0.0,4.0,0.0,5.0,17.0,13.0,10.0,3.0,,,,,
6298,12.0,0.0,0.0,5.0,0.0,19.0,0.0,6.0,0.0,7.0,2.0,15.0,4.0,5.0,,,,,
6299,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6300,20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,6.0,12.0,2.0,,,,,
6301,15.0,0.0,3.0,0.0,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6302,19.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,
6303,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6304,10.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,2.0,3.0,20.0,9.0,4.0,11.0,,,,,
6305,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6306,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6307,7.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,10.0,17.0,12.0,7.0,15.0,,,,,
6308,15.0,0.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6309,18.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6310,7.0,0.0,7.0,0.0,3.0,5.0,0.0,10.0,0.0,8.0,0.0,18.0,11.0,20.0,,,,,
6311,8.0,0.0,10.0,20.0,8.0,0.0,0.0,13.0,10.0,1.0,15.0,10.0,3.0,8.0,,,,,
6312,20.0,0.0,13.0,0.0,0.0,20.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,,,,,
6313,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6314,13.0,0.0,0.0,6.0,0.0,17.0,0.0,15.0,0.0,13.0,0.0,18.0,0.0,17.0,,,,,
6315,6.0,0.0,0.0,15.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,1.0,7.0,14.0,,,,,
6316,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6317,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6318,17.0,0.0,0.0,18.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6319,9.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,12.0,19.0,17.0,18.0,10.0,5.0,,,,,
6320,6.0,0.0,0.0,3.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6321,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6322,18.0,0.0,20.0,9.0,6.0,10.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,,,,,
6323,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6325,16.0,0.0,0.0,18.0,0.0,3.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,17.0,,,,,
6326,19.0,0.0,0.0,0.0,20.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6327,11.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6328,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,,,,,
6329,13.0,0.0,14.0,0.0,0.0,0.0,0.0,20.0,10.0,4.0,4.0,10.0,16.0,18.0,,,,,
6330,18.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6331,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,20.0,0.0,0.0,0.0,0.0,,,,,
6332,9.0,0.0,3.0,20.0,20.0,0.0,0.0,15.0,0.0,9.0,0.0,14.0,4.0,15.0,,,,,
6333,1.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6334,8.0,0.0,0.0,0.0,6.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6335,7.0,0.0,0.0,0.0,0.0,19.0,0.0,5.0,0.0,17.0,0.0,4.0,0.0,0.0,,,,,
6336,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,1.0,10.0,6.0,20.0,18.0,,,,,
6337,7.0,0.0,7.0,0.0,0.0,16.0,0.0,8.0,0.0,13.0,0.0,20.0,0.0,0.0,,,,,
6338,16.0,0.0,0.0,0.0,16.0,15.0,0.0,13.0,8.0,7.0,13.0,19.0,17.0,8.0,,,,,
6339,9.0,0.0,0.0,0.0,0.0,16.0,0.0,13.0,0.0,12.0,0.0,18.0,0.0,0.0,,,,,
6340,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,0.0,7.0,0.0,2.0,,,,,
6341,20.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6342,20.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6343,10.0,0.0,0.0,0.0,6.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,
6344,3.0,0.0,2.0,0.0,0.0,14.0,0.0,6.0,5.0,5.0,13.0,12.0,5.0,20.0,,,,,
6345,15.0,0.0,0.0,0.0,6.0,10.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6346,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6347,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6348,11.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6349,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6350,18.0,0.0,0.0,0.0,19.0,0.0,0.0,13.0,0.0,14.0,14.0,10.0,13.0,5.0,,,,,
6351,20.0,19.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,16.0,0.0,6.0,0.0,10.0,,,,,
6352,7.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,0.0,12.0,8.0,1.0,6.0,16.0,,,,,
6353,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6354,18.0,0.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6355,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6356,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6357,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6358,4.0,0.0,0.0,0.0,12.0,10.0,0.0,19.0,0.0,9.0,0.0,6.0,19.0,10.0,,,,,
6359,12.0,0.0,15.0,0.0,18.0,5.0,8.0,8.0,0.0,10.0,8.0,18.0,13.0,13.0,,,,,
6360,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6361,6.0,0.0,0.0,0.0,4.0,1.0,0.0,19.0,16.0,2.0,2.0,15.0,12.0,9.0,,,,,
6362,5.0,0.0,0.0,18.0,19.0,0.0,0.0,12.0,0.0,15.0,0.0,17.0,0.0,0.0,,,,,
6363,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6365,10.0,0.0,0.0,0.0,15.0,4.0,0.0,4.0,0.0,10.0,6.0,5.0,3.0,18.0,,,,,
6366,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6367,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
6368,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
